,Cycle,Joint,Angle_x,Angle_y,Angle_z,Flex_Ext_Angle,subject,avg_flex
486,87.0,r_hip,17.110428686514194,-0.09892179518611416,-3.708954765439552,17.110428686514194,1,16.13162885742849
487,88.0,r_hip,16.428453427583285,-0.0572646348768032,-3.9299966065219225,16.428453427583285,1,15.625362395585533
488,89.0,r_hip,15.808410666756341,-0.05282971736183328,-4.050691988832837,15.808410666756341,1,15.176082931314514
489,90.0,r_hip,15.27301747128472,-0.10868295758802392,-3.9438723380002516,15.27301747128472,1,14.77847435101646
490,91.0,r_hip,14.845478460150124,-0.22989813450164318,-3.4992206726333976,14.845478460150124,1,14.434007698781585
491,92.0,r_hip,14.534034963291184,-0.4048884973825877,-2.688118716070604,14.534034963291184,1,14.150555782986656
492,93.0,r_hip,14.33131998578383,-0.6117676997502038,-1.5949682440282982,14.33131998578383,1,13.933211000485716
493,94.0,r_hip,14.21344397552551,-0.8300790145457966,-0.3780915191232181,14.21344397552551,1,13.776008265814227
494,95.0,r_hip,14.131645073140984,-1.049194929540565,0.7950689502831042,14.131645073140984,1,13.650585489676935
495,96.0,r_hip,14.047553551960675,-1.2801478850040777,1.8287094917461106,14.047553551960675,1,13.542852629431843
496,97.0,r_hip,13.89976565613237,-1.531674875040126,2.681484516259741,13.89976565613237,1,13.415145474031863
497,98.0,r_hip,13.709475222346601,-1.811094351442491,3.3922501578283915,13.709475222346601,1,13.292368366315257
498,99.0,r_hip,13.470434939818357,-2.0802472526942766,3.9680756643157067,13.470434939818357,1,13.145817775946202
499,100.0,r_hip,13.33137266833773,-2.3154145408326485,4.492978253069798,13.33137266833773,1,13.082711652104702
500,1.0,l_hip,77.96750816698827,-1.50508766745102,4.394413863694831,77.96750816698827,1,77.7164785186796
501,2.0,l_hip,78.31205741951625,-1.5800891817225293,4.360511289377225,78.31205741951625,1,78.01813642056632
502,3.0,l_hip,78.78452375695379,-1.6307836685195376,4.327550731109104,78.78452375695379,1,78.45985531567041
503,4.0,l_hip,79.21959232439205,-1.6301415932495835,4.293588624066912,79.21959232439205,1,78.89647932363988
504,5.0,l_hip,79.64280212118842,-1.5904875988342442,4.243427823474863,79.64280212118842,1,79.35655363970537
505,6.0,l_hip,80.0204297321806,-1.5558269261575066,4.169304729487388,80.0204297321806,1,79.8044010740004
506,7.0,l_hip,80.33426357601775,-1.578847705545638,4.070511548107019,80.33426357601775,1,80.22075312512833
507,8.0,l_hip,80.59339766853358,-1.6819500795197309,3.955314663622512,80.59339766853358,1,80.59572754320449
508,9.0,l_hip,80.82964546427723,-1.8383930168382254,3.8311646082266093,80.82964546427723,1,80.94761471059323
509,10.0,l_hip,81.08265000943797,-1.9808873967036953,3.699345659448274,81.08265000943797,1,81.30130657769452
510,11.0,l_hip,81.3846114266243,-2.030111878025564,3.5484209590093716,81.3846114266243,1,81.67942414938223
511,12.0,l_hip,81.70769471577971,-1.9319521721944053,3.3523872273744226,81.70769471577971,1,82.05275892742452
512,13.0,l_hip,82.0116021397001,-1.6931578978535917,3.0792656408712853,82.0116021397001,1,82.37654244349858
513,14.0,l_hip,82.22693304560178,-1.384308154660942,2.7076272455701726,82.22693304560178,1,82.59766386913222
514,15.0,l_hip,82.31377379422997,-1.103160788909631,2.2486758618292355,82.31377379422997,1,82.7053223397235
515,16.0,l_hip,82.28173400892226,-0.9245416544770366,1.7574990661535133,82.28173400892226,1,82.73362180066319
516,17.0,l_hip,82.15627221114347,-0.8733161314340768,1.317513715943123,82.15627221114347,1,82.71568879156581
517,18.0,l_hip,81.98472202132342,-0.9339060740049854,1.000562003349629,81.98472202132342,1,82.6702553775642
518,19.0,l_hip,81.77037282579946,-1.0731720837921292,0.8291927878575105,81.77037282579946,1,82.57311466132555
519,20.0,l_hip,81.49756460094589,-1.257519065398259,0.7748235176922881,81.49756460094589,1,82.39466760120851
520,21.0,l_hip,81.15332937149269,-1.4570743186062887,0.7833392267872448,81.15332937149269,1,82.1189403290235
521,22.0,l_hip,80.72619786232954,-1.6450036192092437,0.8056509543730309,80.72619786232954,1,81.74900937335082
522,23.0,l_hip,80.25192978953713,-1.804722365385923,0.8182461266535282,80.25192978953713,1,81.31773740319093
523,24.0,l_hip,79.76167064395905,-1.9374444271731794,0.8238706058372637,79.76167064395905,1,80.8550841244595
524,25.0,l_hip,79.2866969254492,-2.062816258876697,0.8401497636697828,79.2866969254492,1,80.38804586300519
525,26.0,l_hip,78.84830541440488,-2.205111147135032,0.8823080826480526,78.84830541440488,1,79.93113783636213
526,27.0,l_hip,78.43501097750284,-2.3720897388526576,0.9475542632366863,78.43501097750284,1,79.47756081418652
527,28.0,l_hip,78.04372546355346,-2.544110938076775,1.009732507038632,78.04372546355346,1,79.01783601675709
528,29.0,l_hip,77.64170492946471,-2.682199919524276,1.029922274570554,77.64170492946471,1,78.52934387884417
529,30.0,l_hip,77.19671541776538,-2.7540473533180756,0.9838174682364483,77.19671541776538,1,77.99243768076104
530,31.0,l_hip,76.69373327731026,-2.7561555850270896,0.883831078730592,76.69373327731026,1,77.40405291308907
531,32.0,l_hip,76.12308229433106,-2.7166238983952637,0.772888579712489,76.12308229433106,1,76.76562660565592
532,33.0,l_hip,75.51004386310068,-2.6823426489719417,0.6977976145412764,75.51004386310068,1,76.09288711274513
533,34.0,l_hip,74.85956014237753,-2.696483091738551,0.6849814679858044,74.85956014237753,1,75.38896245739056
534,35.0,l_hip,74.16591005726569,-2.783507297479019,0.7329939513459244,74.16591005726569,1,74.64601581817013
535,36.0,l_hip,73.41614999505278,-2.9449507308487215,0.8204722480114257,73.41614999505278,1,73.85334132970448
536,37.0,l_hip,72.58287691496223,-3.1639030578398994,0.9233496210836968,72.58287691496223,1,72.99209886659455
537,38.0,l_hip,71.67020213413765,-3.416209953339676,1.0298136307989145,71.67020213413765,1,72.06190051706972
538,39.0,l_hip,70.67854556301936,-3.6775916451544677,1.140426349384739,70.67854556301936,1,71.06190481412132
539,40.0,l_hip,69.61962901204053,-3.930183370266515,1.2597941857841013,69.61962901204053,1,70.00111461516298
540,41.0,l_hip,68.51467763892734,-4.1630742066473,1.3885413100353032,68.51467763892734,1,68.89484715629084
541,42.0,l_hip,67.3780226009226,-4.36847625152912,1.5209048101504867,67.3780226009226,1,67.75377875311185
542,43.0,l_hip,66.25078623093093,-4.542761511044882,1.6488496932891794,66.25078623093093,1,66.60337104988821
543,44.0,l_hip,65.15759196600013,-4.687433416592735,1.7667857845153643,65.15759196600013,1,65.45805670585383
544,45.0,l_hip,64.11278174952201,-4.812915667677256,1.8784705203301908,64.11278174952201,1,64.32782629930459
545,46.0,l_hip,63.11562832678082,-4.9341919453374885,1.9988779194266557,63.11562832678082,1,63.210786381626
546,47.0,l_hip,62.14066398856301,-5.059746877761371,2.1477000468977834,62.14066398856301,1,62.08999363055803
547,48.0,l_hip,61.1821621046572,-5.187209815087869,2.3407132059910483,61.1821621046572,1,60.960069983078526
548,49.0,l_hip,60.225954086350164,-5.303226661689743,2.5799473159526007,60.225954086350164,1,59.81975890713652
549,50.0,l_hip,59.260558342376044,-5.395261863812538,2.8526362320018843,59.260558342376044,1,58.67624016211422
550,51.0,l_hip,58.27288771733727,-5.460504451547199,3.136145119306126,58.27288771733727,1,57.53617797043199
551,52.0,l_hip,57.23823912079486,-5.504717239257217,3.405375135706879,57.23823912079486,1,56.39499011559325
552,53.0,l_hip,56.15858967142238,-5.5445362674936,3.6463758338732686,56.15858967142238,1,55.2483943600606
553,54.0,l_hip,55.035729257402835,-5.601904298025965,3.8603360378043052,55.035729257402835,1,54.08585220995994
554,55.0,l_hip,53.88556120222326,-5.6951759287101416,4.054035343247394,53.88556120222326,1,52.90508484211994
555,56.0,l_hip,52.73601695670075,-5.8333593627236535,4.228346980011082,52.73601695670075,1,51.720218168654775
556,57.0,l_hip,51.6073147416258,-6.020002222081113,4.380672426083864,51.6073147416258,1,50.54624249304919
557,58.0,l_hip,50.5256392380297,-6.252982129276691,4.514261840052882,50.5256392380297,1,49.39578881651413
558,59.0,l_hip,49.4801357291554,-6.507553556888061,4.636514892351065,49.4801357291554,1,48.25483706851571
559,60.0,l_hip,48.434030757094874,-6.739387980808695,4.759456638729309,48.434030757094874,1,47.09441044345881
560,61.0,l_hip,47.34746466245768,-6.908532202410449,4.898606778448628,47.34746466245768,1,45.89350112189121
561,62.0,l_hip,46.19909224162002,-7.004358361743,5.065753952413483,46.19909224162002,1,44.64951443224453
562,63.0,l_hip,45.02178055679664,-7.052748096260721,5.262828434111026,45.02178055679664,1,43.39463949288775
563,64.0,l_hip,43.855222435265425,-7.089530331742349,5.475282623378947,43.855222435265425,1,42.16120183969626
564,65.0,l_hip,42.72694688468935,-7.135235041669667,5.6784550907781774,42.72694688468935,1,40.966972546774144
565,66.0,l_hip,41.64023587429371,-7.188378911743043,5.848708207895281,41.64023587429371,1,39.8093380041045
566,67.0,l_hip,40.57266285843296,-7.235177394219576,5.9698030663774215,40.57266285843296,1,38.67067298827362
567,68.0,l_hip,39.51385932333155,-7.265578184480631,6.036061303018521,39.51385932333155,1,37.54371728328573
568,69.0,l_hip,38.4529264365393,-7.275688067389674,6.048773761082098,38.4529264365393,1,36.42618939252327
569,70.0,l_hip,37.39072638188263,-7.269666467706694,6.019800387025173,37.39072638188263,1,35.32584153445839
570,71.0,l_hip,36.336535774491175,-7.25601513078785,5.973975832397626,36.336535774491175,1,34.25084419125723
571,72.0,l_hip,35.29296341701308,-7.240403266034316,5.944982583306632,35.29296341701308,1,33.20217584295741
572,73.0,l_hip,34.27082494209876,-7.227194407103347,5.968042732511258,34.27082494209876,1,32.181133027540845
573,74.0,l_hip,33.266588644121875,-7.219114186634848,6.063444145956563,33.266588644121875,1,31.183230351675107
574,75.0,l_hip,32.27004807255166,-7.222846223239057,6.229793206851265,32.27004807255166,1,30.20490121877093
575,76.0,l_hip,31.269322227096506,-7.247796639257053,6.445980116078036,31.269322227096506,1,29.243217274307355
576,77.0,l_hip,30.256420495669122,-7.299683277848194,6.680356631804197,30.256420495669122,1,28.296577579866167
577,78.0,l_hip,29.25325557759576,-7.37816621138813,6.905656836693647,29.25325557759576,1,27.37362805705943
578,79.0,l_hip,28.284773542883443,-7.470481038231308,7.103113916245642,28.284773542883443,1,26.48484044813671
579,80.0,l_hip,27.36672567857998,-7.558606582051491,7.269533863971098,27.36672567857998,1,25.64292125866276
580,81.0,l_hip,26.497693259834076,-7.627172476901245,7.417188893581104,26.497693259834076,1,24.85914937382701
581,82.0,l_hip,25.662381917494137,-7.66748451091959,7.562251292544622,25.662381917494137,1,24.13239653523864
582,83.0,l_hip,24.860830835789447,-7.683954698992818,7.714655226901837,24.860830835789447,1,23.45392061739816
583,84.0,l_hip,24.098054037802317,-7.687335391999824,7.8689594924222295,24.098054037802317,1,22.8089306033118
584,85.0,l_hip,23.385679861496243,-7.688502879918604,8.011509329653224,23.385679861496243,1,22.195619266523103
585,86.0,l_hip,22.734085541048287,-7.691685820522775,8.127605896915153,22.734085541048287,1,21.63270769403401
586,87.0,l_hip,22.14056637123708,-7.693381149987638,8.204492925691508,22.14056637123708,1,21.138379339036824
587,88.0,l_hip,21.60112089060119,-7.689562416262614,8.239089660118134,21.60112089060119,1,20.7167578403051
588,89.0,l_hip,21.100929133034626,-7.672729255365162,8.238245223333681,21.100929133034626,1,20.344780882874613
589,90.0,l_hip,20.62678330017761,-7.637259645392392,8.226962985830157,20.62678330017761,1,19.988484929114534
590,91.0,l_hip,20.17324450610498,-7.586336540242617,8.248608875097592,20.17324450610498,1,19.626630028571
591,92.0,l_hip,19.742487353053885,-7.529778792812077,8.341485101465413,19.742487353053885,1,19.263069894616677
592,93.0,l_hip,19.35336781676825,-7.47611938415852,8.501474821279832,19.35336781676825,1,18.922790296722297
593,94.0,l_hip,19.02652112215594,-7.415974959185052,8.646017490243175,19.02652112215594,1,18.630101195986008
594,95.0,l_hip,18.758947546604297,-7.33110210742992,8.64581388975582,18.758947546604297,1,18.38452792894386
595,96.0,l_hip,18.53358088048997,-7.210941814332948,8.395032610602355,18.53358088048997,1,18.17863653544249
596,97.0,l_hip,18.28808788215794,-7.07532937628467,7.908177446609335,18.28808788215794,1,17.969097042398083
597,98.0,l_hip,18.016186488550535,-6.960895645118958,7.304644896681578,18.016186488550535,1,17.75855673170488
598,99.0,l_hip,17.698443239750382,-6.899551239661728,6.762915610305286,17.698443239750382,1,17.51721123760873
599,100.0,l_hip,17.455769719194496,-6.866593539453089,6.354373185738244,17.455769719194496,1,17.337817378914245
600,1.0,trunk,0.10284656222776821,0.0014146154916035972,0.0034477717940214676,0.10284656222776821,1,0.10925592726920703
601,2.0,trunk,0.9748381192082832,-0.001228128442514599,0.042354906616324045,0.9748381192082832,1,1.0394810261593004
602,3.0,trunk,1.9749195718657109,-0.007744015800902128,0.07433629047745856,1.9749195718657109,1,2.1210818434628567
603,4.0,trunk,2.9304338150316123,-0.02187245545958226,0.08920957539004681,2.9304338150316123,1,3.1617094412219586
604,5.0,trunk,3.875954643930479,-0.042293424149761644,0.08376551318575295,3.875954643930479,1,4.190669762400914
605,6.0,trunk,4.790280592995038,-0.0660788164286173,0.05421851722548632,4.790280592995038,1,5.180266754390935
606,7.0,trunk,5.687941812420857,-0.08909828242692709,-0.0010623264881951425,5.687941812420857,1,6.14415845859521
607,8.0,trunk,6.567621144947531,-0.10712663973234221,-0.08350815561976452,6.567621144947531,1,7.078222247967089
608,9.0,trunk,7.436396957058915,-0.1153417196068828,-0.19280545724913653,7.436396957058915,1,7.98916965822248
609,10.0,trunk,8.285913720902421,-0.11029692190185948,-0.32707277312952476,8.285913720902421,1,8.869607904974465
610,11.0,trunk,9.109607216949248,-0.09317085861360279,-0.48253080935567527,9.109607216949248,1,9.71873559691894
611,12.0,trunk,9.896456020767838,-0.07201122858539692,-0.6546149073912889,9.896456020767838,1,10.535765744728788
612,13.0,trunk,10.642785050339706,-0.06028099257912967,-0.8386000761314458,10.642785050339706,1,11.327328931216218
613,14.0,trunk,11.3420522041321,-0.0709750806689806,-1.0279503270852688,11.3420522041321,1,12.094154641536406
614,15.0,trunk,11.981411145839903,-0.10850788000913164,-1.213313416989586,11.981411145839903,1,12.823786543262026
615,16.0,trunk,12.540848832604365,-0.16415302544802401,-1.3837568034632415,12.540848832604365,1,13.49144566058643
616,17.0,trunk,12.998982331081335,-0.22018120796063506,-1.529918307792403,12.998982331081335,1,14.069937040692082
617,18.0,trunk,13.35008565867516,-0.26142809587948834,-1.6463557985456938,13.35008565867516,1,14.545810153602531
618,19.0,trunk,13.604566594075857,-0.28442215201693516,-1.7302624390812196,13.604566594075857,1,14.921254443153519
619,20.0,trunk,13.78487144767829,-0.29714405521477655,-1.7801315050335174,13.78487144767829,1,15.210666502771215
620,21.0,trunk,13.91326924578255,-0.31123746913467426,-1.7957785252976144,13.91326924578255,1,15.430506937643777
621,22.0,trunk,14.000281689136086,-0.3341731290701444,-1.778972884127454,14.000281689136086,1,15.591731628504071
622,23.0,trunk,14.04841182809664,-0.36674282344713577,-1.7336160795965143,14.04841182809664,1,15.699725595076393
623,24.0,trunk,14.049697113065426,-0.40465234748561174,-1.6642402354564811,14.049697113065426,1,15.752385600911317
624,25.0,trunk,13.994065972406743,-0.4418383986326236,-1.574673205229412,13.994065972406743,1,15.744567602074962
625,26.0,trunk,13.875180519607433,-0.47321232889301634,-1.4671561574116592,13.875180519607433,1,15.671386989482276
626,27.0,trunk,13.691266228822624,-0.4961399104022967,-1.34249475618207,13.691266228822624,1,15.530746926038685
627,28.0,trunk,13.451022688466338,-0.5110069200060096,-1.2016471753187694,13.451022688466338,1,15.326959723880538
628,29.0,trunk,13.164001661819144,-0.5203476081909247,-1.0466800171921866,13.164001661819144,1,15.066601625994245
629,30.0,trunk,12.838932153744416,-0.5276233630724467,-0.8811772952560428,12.838932153744416,1,14.756088424397806
630,31.0,trunk,12.481522153609305,-0.5357752009891664,-0.7092708563943023,12.481522153609305,1,14.400493725123495
631,32.0,trunk,12.092467875667145,-0.5460850735056837,-0.5344539762966335,12.092467875667145,1,14.001573509664045
632,33.0,trunk,11.674912649985648,-0.5584179003595419,-0.3601146098473268,11.674912649985648,1,13.561372073753748
633,34.0,trunk,11.23002742736824,-0.5719933331298308,-0.19025010204299356,11.23002742736824,1,13.080923600576533
634,35.0,trunk,10.759844716808875,-0.5868410546602274,-0.02977733543666334,10.759844716808875,1,12.562174575444235
635,36.0,trunk,10.26703226639322,-0.6040893329530654,0.11661522662008969,10.26703226639322,1,12.008982349658162
636,37.0,trunk,9.752309284847954,-0.6245079851342469,0.24587861634655075,9.752309284847954,1,11.424840517159913
637,38.0,trunk,9.218820087220646,-0.6474802772932515,0.3571304455627091,9.218820087220646,1,10.814445583434761
638,39.0,trunk,8.66704273006408,-0.6709150977215794,0.4520811613445975,8.66704273006408,1,10.180032291887631
639,40.0,trunk,8.09764641863657,-0.6930203271081496,0.5355638754892922,8.09764641863657,1,9.522971171551617
640,41.0,trunk,7.512727171636922,-0.7137146262822864,0.6152835781872855,7.512727171636922,1,8.843703802566067
641,42.0,trunk,6.914339179186839,-0.7345768835110641,0.6994323729996337,6.914339179186839,1,8.141721859527895
642,43.0,trunk,6.30661408622702,-0.7582600468792491,0.7934964936627067,6.30661408622702,1,7.418105926018989
643,44.0,trunk,5.690127970055514,-0.7866463877733813,0.8978252315849321,5.690127970055514,1,6.674162364821255
644,45.0,trunk,5.062766512027202,-0.8196641687658197,1.0084110737570937,5.062766512027202,1,5.912338604566575
645,46.0,trunk,4.421435065468545,-0.8550144735592851,1.1198140144523674,4.421435065468545,1,5.134931543390226
646,47.0,trunk,3.764343950327822,-0.8894191938253393,1.2277251229568242,3.764343950327822,1,4.34346767913583
647,48.0,trunk,3.0957553769111983,-0.9208634311962189,1.33067003824433,3.0957553769111983,1,3.5408921789681385
648,49.0,trunk,2.423208850081847,-0.9487175858134612,1.4289585367394573,2.423208850081847,1,2.732923667063835
649,50.0,trunk,1.7548195511532663,-0.9730992833253957,1.5238168809955233,1.7548195511532663,1,1.9277900052114805
650,51.0,trunk,1.096120908518628,-0.9935683917169705,1.6164796677347502,1.096120908518628,1,1.1339056946398451
651,52.0,trunk,0.44949912050867485,-1.0084087351067812,1.7073368408084508,0.44949912050867485,1,0.3565400860971315
652,53.0,trunk,-0.18387105566025091,-1.0161286042997748,1.7965950791172185,-0.18387105566025091,1,-0.4023838174892618
653,54.0,trunk,-0.8041617704066742,-1.0169547312846472,1.8838625328058638,-0.8041617704066742,1,-1.1434001141670431
654,55.0,trunk,-1.4124750464680487,-1.0141462631803315,1.9693547247330379,-1.4124750464680487,1,-1.8677993260740569
655,56.0,trunk,-2.010216121104021,-1.012760576556612,2.0541081683109264,-2.010216121104021,1,-2.5755333806572023
656,57.0,trunk,-2.597716322510577,-1.0163077982704218,2.138743069477458,-2.597716322510577,1,-3.265311366056454
657,58.0,trunk,-3.174257206062071,-1.0243594106150766,2.223557637980021,-3.174257206062071,1,-3.935850014412506
658,59.0,trunk,-3.7378945821399103,-1.0318734542757644,2.3071953249460635,-3.7378945821399103,1,-4.587124824163441
659,60.0,trunk,-4.2879168116872375,-1.0335543417882829,2.387900151433566,-4.2879168116872375,1,-5.220296263308207
660,61.0,trunk,-4.82623672107436,-1.0294031854047498,2.464667144981505,-4.82623672107436,1,-5.836549686476358
661,62.0,trunk,-5.355739488255496,-1.0261011213851903,2.53715051416482,-5.355739488255496,1,-6.435238354318576
662,63.0,trunk,-5.880724841391794,-1.0335468617528887,2.6068173364324037,-5.880724841391794,1,-7.01593416922644
663,64.0,trunk,-6.402741038000861,-1.057505693708883,2.6754513206087394,-6.402741038000861,1,-7.578334359108041
664,65.0,trunk,-6.920471624159022,-1.0952202281877284,2.746598625686601,-6.920471624159022,1,-8.122531455304111
665,66.0,trunk,-7.429959955174539,-1.1364686116619065,2.826690933192302,-7.429959955174539,1,-8.648664655715262
666,67.0,trunk,-7.92470259953998,-1.169544696340871,2.9234494494864345,-7.92470259953998,1,-9.1553392886638
667,68.0,trunk,-8.40126605378883,-1.188107198202931,3.043575474466978,-8.40126605378883,1,-9.642173658687424
668,69.0,trunk,-8.856678911918305,-1.192367577181144,3.18653737573145,-8.856678911918305,1,-10.107978576376032
669,70.0,trunk,-9.289640651805135,-1.1870704257525313,3.3429967755209615,-9.289640651805135,1,-10.552235339475992
670,71.0,trunk,-9.700088714643096,-1.1780504715623312,3.496764333650528,-9.700088714643096,1,-10.974736989639041
671,72.0,trunk,-10.088115651633588,-1.169368431903692,3.6293320370008506,-10.088115651633588,1,-11.37560549101224
672,73.0,trunk,-10.45984069539913,-1.1629149458986572,3.7265074866286203,-10.45984069539913,1,-11.75808492450813
673,74.0,trunk,-10.821472170917403,-1.158520398891685,3.7794810482702186,-10.821472170917403,1,-12.125686345861302
674,75.0,trunk,-11.178754078373796,-1.1558130126095962,3.785171707969036,-11.178754078373796,1,-12.482193424419044
675,76.0,trunk,-11.535004519254999,-1.1552818263046112,3.7446038450607833,-11.535004519254999,1,-12.829334367693512
676,77.0,trunk,-11.888474825925625,-1.1577118544444882,3.6612444001193563,-11.888474825925625,1,-13.16565075979776
677,78.0,trunk,-12.239395586245864,-1.1636900512444934,3.542381500101694,-12.239395586245864,1,-13.489495312716915
678,79.0,trunk,-12.585223286577515,-1.1724271173474452,3.3976165196401444,-12.585223286577515,1,-13.798243361149304
679,80.0,trunk,-12.923878699675313,-1.1826592613050004,3.2381610305936777,-12.923878699675313,1,-14.09021285528543
680,81.0,trunk,-13.253632047051251,-1.1935900721957868,3.0746742605077046,-13.253632047051251,1,-14.3652870734666
681,82.0,trunk,-13.569718649930486,-1.2050759280036993,2.9147309601690243,-13.569718649930486,1,-14.622833192808812
682,83.0,trunk,-13.871369490851837,-1.2179354249491965,2.763277814918516,-13.871369490851837,1,-14.865409202055826
683,84.0,trunk,-14.156369904708253,-1.2323512102695684,2.6208871512034047,-14.156369904708253,1,-15.096756145134295
684,85.0,trunk,-14.425786470727479,-1.2478236280204789,2.4851976446541233,-14.425786470727479,1,-15.319231574185139
685,86.0,trunk,-14.683695025942134,-1.2638914102353749,2.3539405471803883,-14.683695025942134,1,-15.531752646938077
686,87.0,trunk,-14.931084741578458,-1.2804807911843379,2.228592597579482,-14.931084741578458,1,-15.729234318838039
687,88.0,trunk,-15.170238661796109,-1.2979515553380612,2.1178464548569353,-15.170238661796109,1,-15.911266100641901
688,89.0,trunk,-15.39623718458881,-1.3149295763307853,2.0326700680081915,-15.39623718458881,1,-16.079559289464044
689,90.0,trunk,-15.602097082326052,-1.3281377723576302,1.9784237384027274,-15.602097082326052,1,-16.237766700708033
690,91.0,trunk,-15.782735571594086,-1.3345686898959588,1.9477698266743972,-15.782735571594086,1,-16.387593432475086
691,92.0,trunk,-15.935133305249735,-1.3343671690002374,1.9213112008699038,-15.935133305249735,1,-16.52505556305281
692,93.0,trunk,-16.06782683797816,-1.3316827652748227,1.8785499125401188,-16.06782683797816,1,-16.649673703388704
693,94.0,trunk,-16.188506369701223,-1.3306486976477085,1.8059025765843495,-16.188506369701223,1,-16.7602352900522
694,95.0,trunk,-16.307564038168536,-1.3321135941281586,1.7028601414031996,-16.307564038168536,1,-16.862074583328496
695,96.0,trunk,-16.429508437288366,-1.3365476865268806,1.5758217353867394,-16.429508437288366,1,-16.957919603135323
696,97.0,trunk,-16.55705699196133,-1.3455494964137933,1.4397600104270807,-16.55705699196133,1,-17.053796748093042
697,98.0,trunk,-16.68271996877826,-1.3649879791778596,1.3059888924509142,-16.68271996877826,1,-17.1442081248243
698,99.0,trunk,-16.80381635599232,-1.395190418479275,1.1927644053537576,-16.80381635599232,1,-17.232864570107957
699,100.0,trunk,-16.88867206067592,-1.4349801799335236,1.0968393462384376,-16.88867206067592,1,-17.293720552974484
